Index  OmegaX[°/s]  OmegaY[°/s]  OmegaZ[°/s]  fX[m/s/s]  fY[m/s/s]  fZ[m/s/s]  Temperature[°C]  Roll[°]  Pitch[°]  Heading[°]  
610  -0.213819  -0.361229  -0.546379  0.087633  0.007693  9.726606  32.28  0.000  0.000  0.000  
611  -0.251557  -0.361165  -0.569230  0.088281  0.012352  9.720615  32.28  0.000  0.000  0.000  
612  -0.175563  -0.375629  -0.576967  0.088813  0.013566  9.753232  32.28  0.000  0.000  0.000  
613  -0.161001  -0.299401  -0.561112  0.097158  0.015281  9.721999  32.26  0.000  0.000  0.000  
614  -0.213664  -0.377085  -0.516408  0.097899  0.019475  9.723232  32.26  0.000  0.000  0.000  
615  -0.220663  -0.406038  -0.607644  0.093558  0.003356  9.721541  32.26  0.000  0.000  0.000  
616  -0.168012  -0.367928  -0.576925  0.083991  0.008820  9.720991  32.26  0.000  0.000  0.000  
617  -0.274355  -0.354019  -0.554086  0.083453  0.009876  9.744937  32.26  0.000  0.000  0.000  
618  -0.266515  -0.338163  -0.584567  0.090589  0.013812  9.735600  32.27  0.000  0.000  0.000  
619  -0.221159  -0.369539  -0.516516  0.095410  0.013665  9.730496  32.27  0.000  0.000  0.000  
620  -0.220565  -0.400293  -0.509719  0.086982  0.014120  9.718419  32.27  0.000  0.000  0.000  
621  -0.182776  -0.430734  -0.494483  0.094744  0.008015  9.747201  32.27  0.000  0.000  0.000  
622  -0.190943  -0.361191  -0.538992  0.087546  0.003336  9.717258  32.27  0.000  0.000  0.000  
623  -0.221195  -0.352841  -0.591885  0.091135  0.003813  9.744270  32.26  0.000  0.000  0.000  
624  -0.243379  -0.384511  -0.547347  0.094214  0.019094  9.732497  32.26  0.000  0.000  0.000  
625  -0.235466  -0.437320  -0.577938  0.094258  0.016754  9.735284  32.26  0.000  0.000  0.000  
626  -0.251547  -0.346772  -0.523987  0.089349  0.007160  9.730763  32.26  0.000  0.000  0.000  
627  -0.190759  -0.391159  -0.569396  0.079343  0.016896  9.734943  32.26  0.000  0.000  0.000  
628  -0.221484  -0.329191  -0.629230  0.093600  0.006467  9.728113  32.27  0.000  0.000  0.000  
629  -0.221723  -0.322672  -0.568597  0.084688  0.011746  9.718278  32.27  0.000  0.000  0.000  
630  -0.153609  -0.323047  -0.515630  0.098979  0.010330  9.714091  32.27  0.000  0.000  0.000  
631  -0.205870  -0.360504  -0.584541  0.090074  0.020335  9.732828  32.27  0.000  0.000  0.000  
632  -0.281477  -0.360785  -0.607453  0.101418  0.017415  9.742373  32.27  0.000  0.000  0.000  
633  -0.213130  -0.406680  -0.569872  0.089366  0.005384  9.731664  32.26  0.000  0.000  0.000  
634  -0.198682  -0.352743  -0.584048  0.084654  0.009720  9.737364  32.26  0.000  0.000  0.000  
635  -0.236553  -0.346465  -0.531313  0.097800  0.013469  9.752892  32.26  0.000  0.000  0.000  
636  -0.229056  -0.298605  -0.636778  0.091845  0.019472  9.751189  32.26  0.000  0.000  0.000  
637  -0.289494  -0.354302  -0.546580  0.124166  0.012583  9.720260  32.26  0.000  0.000  0.000  
638  -0.258865  -0.361565  -0.554488  0.092288  0.003285  9.748450  32.27  0.000  0.000  0.000  
639  -0.265908  -0.438003  -0.555180  0.091209  0.008037  9.746582  32.27  0.000  0.000  0.000  
640  -0.206685  -0.314888  -0.568435  0.093661  0.013915  9.742789  32.27  0.000  0.000  0.000  
641  -0.198239  -0.392249  -0.516732  0.097269  0.020973  9.738785  32.27  0.000  0.000  0.000  
642  -0.236499  -0.354820  -0.493673  0.098500  0.022977  9.719143  32.27  0.000  0.000  0.000  
643  -0.183501  -0.368584  -0.546360  0.085311  0.015648  9.735281  32.26  0.000  0.000  0.000  
644  -0.235599  -0.397722  -0.653180  0.091304  0.022110  9.732598  32.26  0.000  0.000  0.000  
645  -0.236446  -0.353393  -0.569157  0.094331  0.022003  9.728618  32.26  0.000  0.000  0.000  
646  -0.191365  -0.331327  -0.500751  0.076111  -0.003613  9.722765  32.26  0.000  0.000  0.000  
647  -0.190498  -0.407320  -0.524472  0.081718  0.019652  9.723956  32.26  0.000  0.000  0.000  
648  -0.206629  -0.329866  -0.583592  0.093192  0.022642  9.730306  32.26  0.000  0.000  0.000  
649  -0.197868  -0.430163  -0.532286  0.090050  0.014367  9.733210  32.26  0.000  0.000  0.000  
650  -0.311862  -0.322620  -0.622466  0.105578  0.018896  9.728106  32.26  0.000  0.000  0.000  
651  -0.259349  -0.354144  -0.538803  0.084099  0.012018  9.732317  32.26  0.000  0.000  0.000  
652  -0.214081  -0.338445  -0.538506  0.082808  0.003547  9.725966  32.26  0.000  0.000  0.000  
653  -0.228921  -0.344826  -0.614333  0.091384  0.024347  9.724681  32.27  0.000  0.000  0.000  
654  -0.251697  -0.353945  -0.546429  0.089544  0.019588  9.724793  32.27  0.000  0.000  0.000  
655  -0.198044  -0.376020  -0.569762  0.091192  0.014664  9.717867  32.27  0.000  0.000  0.000  
656  -0.198832  -0.329690  -0.591398  0.098463  0.016658  9.732485  32.27  0.000  0.000  0.000  
657  -0.319126  -0.377572  -0.547458  0.087500  0.001361  9.707557  32.27  0.000  0.000  0.000  
658  -0.311485  -0.423570  -0.532459  0.080493  0.012860  9.743228  32.25  0.000  0.000  0.000  
659  -0.221720  -0.337498  -0.591231  0.072906  0.025858  9.731685  32.25  0.000  0.000  0.000  
660  -0.220939  -0.414626  -0.554512  0.084142  0.014345  9.729040  32.25  0.000  0.000  0.000  
661  -0.169016  -0.299540  -0.553036  0.095348  0.004246  9.737869  32.25  0.000  0.000  0.000  
662  -0.198451  -0.383437  -0.576801  0.076363  0.015577  9.726884  32.25  0.000  0.000  0.000  
663  -0.183741  -0.353863  -0.515890  0.073298  0.008854  9.717285  32.27  0.000  0.000  0.000  
664  -0.282011  -0.369618  -0.538918  0.085897  0.007497  9.715505  32.27  0.000  0.000  0.000  
665  -0.266224  -0.406864  -0.584947  0.072716  0.008119  9.709779  32.27  0.000  0.000  0.000  
666  -0.288754  -0.391703  -0.592760  0.081685  0.015238  9.711740  32.27  0.000  0.000  0.000  
667  -0.244125  -0.314299  -0.621821  0.095971  0.009368  9.724729  32.27  0.000  0.000  0.000  
668  -0.244278  -0.376878  -0.538689  0.093080  0.006726  9.741643  32.26  0.000  0.000  0.000  
669  -0.228675  -0.352351  -0.622181  0.088873  0.016110  9.729977  32.26  0.000  0.000  0.000  
670  -0.236518  -0.391808  -0.553996  0.096203  0.019690  9.733827  32.26  0.000  0.000  0.000  
671  -0.160546  -0.399790  -0.501370  0.073260  0.007942  9.732073  32.26  0.000  0.000  0.000  
672  -0.228648  -0.393224  -0.478932  0.097883  0.019453  9.722043  32.26  0.000  0.000  0.000  
673  -0.213885  -0.362223  -0.493505  0.094222  0.009835  9.717025  32.26  0.000  0.000  0.000  
674  -0.191576  -0.330717  -0.530657  0.089939  -0.000012  9.762492  32.26  0.000  0.000  0.000  
675  -0.221319  -0.362459  -0.486149  0.095371  0.008678  9.719543  32.26  0.000  0.000  0.000  
676  -0.221481  -0.345596  -0.568904  0.084692  0.011613  9.711260  32.26  0.000  0.000  0.000  
677  -0.214176  -0.323747  -0.508216  0.096576  0.009707  9.742892  32.26  0.000  0.000  0.000  
678  -0.304588  -0.347108  -0.531586  0.090767  0.025444  9.719178  32.26  0.000  0.000  0.000  
679  -0.274301  -0.392599  -0.531538  0.097318  0.010739  9.703558  32.26  0.000  0.000  0.000  
680  -0.266888  -0.354076  -0.546399  0.093812  0.026088  9.723311  32.26  0.000  0.000  0.000  
681  -0.259280  -0.369556  -0.531351  0.086560  0.017400  9.733900  32.26  0.000  0.000  0.000  
682  -0.191079  -0.376999  -0.508661  0.098413  0.009399  9.727770  32.26  0.000  0.000  0.000  
683  -0.123096  -0.376203  -0.515864  0.096736  0.019552  9.726748  32.27  0.000  0.000  0.000  
684  -0.191488  -0.376213  -0.545863  0.097405  0.015881  9.722755  32.27  0.000  0.000  0.000  
685  -0.206761  -0.330275  -0.560803  0.104992  0.006251  9.754283  32.27  0.000  0.000  0.000  
686  -0.236322  -0.346934  -0.508974  0.091822  0.017536  9.712153  32.27  0.000  0.000  0.000  
687  -0.221324  -0.368076  -0.591730  0.108095  0.016176  9.712314  32.27  0.000  0.000  0.000  
688  -0.198675  -0.353749  -0.531264  0.099543  0.006500  9.732905  32.27  0.000  0.000  0.000  
689  -0.205882  -0.400078  -0.509118  0.098418  0.012611  9.739568  32.27  0.000  0.000  0.000  
690  -0.221183  -0.383499  -0.584368  0.086550  0.014595  9.712048  32.27  0.000  0.000  0.000  
691  -0.266164  -0.376218  -0.592554  0.109043  0.002747  9.728989  32.27  0.000  0.000  0.000  
692  -0.229086  -0.346522  -0.523626  0.082922  0.015822  9.711715  32.27  0.000  0.000  0.000  
693  -0.229548  -0.347163  -0.485345  0.097246  0.006002  9.737145  32.26  0.000  0.000  0.000  
694  -0.213862  -0.346684  -0.508613  0.076231  0.008983  9.725492  32.26  0.000  0.000  0.000  
695  -0.267095  -0.307842  -0.568755  0.094872  0.018591  9.737944  32.26  0.000  0.000  0.000  
696  -0.161387  -0.353308  -0.530482  0.086032  0.019954  9.742343  32.26  0.000  0.000  0.000  
697  -0.176192  -0.368184  -0.561103  0.091408  0.018740  9.712726  32.26  0.000  0.000  0.000  
698  -0.251499  -0.354121  -0.539132  0.086474  0.015833  9.714107  32.28  0.000  0.000  0.000  
699  -0.244617  -0.331053  -0.538256  0.084267  0.024965  9.722122  32.28  0.000  0.000  0.000  
700  -0.220846  -0.414497  -0.562168  0.094882  0.013647  9.729386  32.28  0.000  0.000  0.000  
701  -0.236605  -0.384740  -0.523718  0.086592  0.016692  9.728182  32.28  0.000  0.000  0.000  
702  -0.138626  -0.368937  -0.500330  0.087833  0.018929  9.720842  32.28  0.000  0.000  0.000  
703  -0.236814  -0.360529  -0.591329  0.085465  0.020287  9.728216  32.28  0.000  0.000  0.000  
704  -0.290147  -0.355773  -0.462811  0.090203  0.016239  9.737761  32.28  0.000  0.000  0.000  
705  -0.229653  -0.315054  -0.568166  0.090695  0.009110  9.740023  32.28  0.000  0.000  0.000  
706  -0.236422  -0.376281  -0.569194  0.093672  0.009962  9.723499  32.28  0.000  0.000  0.000  
707  -0.296028  -0.399019  -0.615771  0.087592  0.012482  9.726938  32.28  0.000  0.000  0.000  
708  -0.221043  -0.420944  -0.622261  0.085444  0.016029  9.724208  32.25  0.000  0.000  0.000  
709  -0.214685  -0.323663  -0.507587  0.099739  0.014251  9.732415  32.25  0.000  0.000  0.000  
710  -0.281804  -0.377423  -0.531634  0.093172  0.021173  9.715852  32.25  0.000  0.000  0.000  
711  -0.168534  -0.367411  -0.598904  0.075161  0.009631  9.727839  32.25  0.000  0.000  0.000  
712  -0.236949  -0.346112  -0.545906  0.079888  0.004348  9.735230  32.25  0.000  0.000  0.000  
713  -0.251487  -0.346351  -0.546686  0.092462  0.019639  9.728888  32.28  0.000  0.000  0.000  
714  -0.161109  -0.352923  -0.553451  0.082367  0.016082  9.725206  32.28  0.000  0.000  0.000  
715  -0.190526  -0.368026  -0.584762  0.093489  0.006692  9.739697  32.28  0.000  0.000  0.000  
716  -0.221290  -0.376571  -0.546524  0.088850  0.009880  9.748016  32.28  0.000  0.000  0.000  
717  -0.214493  -0.322833  -0.553075  0.096684  0.008001  9.716289  32.28  0.000  0.000  0.000  
718  -0.236812  -0.338507  -0.546073  0.091324  0.018217  9.747945  32.28  0.000  0.000  0.000  
719  -0.213898  -0.329986  -0.583982  0.087062  0.014340  9.730210  32.28  0.000  0.000  0.000  
720  -0.236726  -0.337372  -0.606515  0.084701  0.010081  9.725027  32.28  0.000  0.000  0.000  
721  -0.236560  -0.377263  -0.516230  0.093100  0.013830  9.738132  32.28  0.000  0.000  0.000  
722  -0.236671  -0.384155  -0.553804  0.083015  0.015117  9.737764  32.28  0.000  0.000  0.000  
723  -0.259329  -0.354004  -0.546369  0.090699  0.013609  9.725187  32.29  0.000  0.000  0.000  
724  -0.198490  -0.391920  -0.531505  0.080490  0.010377  9.738354  32.29  0.000  0.000  0.000  
725  -0.168230  -0.366312  -0.659615  0.085929  0.012196  9.711234  32.29  0.000  0.000  0.000  
726  -0.266424  -0.400064  -0.539446  0.085203  0.002422  9.730909  32.29  0.000  0.000  0.000  
727  -0.252224  -0.323776  -0.523141  0.090785  0.019231  9.706731  32.29  0.000  0.000  0.000  
728  -0.228861  -0.384412  -0.539000  0.098442  0.010350  9.746429  32.27  0.000  0.000  0.000  
729  -0.183892  -0.361035  -0.538332  0.079950  0.012536  9.757416  32.27  0.000  0.000  0.000  
730  -0.199038  -0.321884  -0.598682  0.081616  0.003219  9.739499  32.27  0.000  0.000  0.000  
731  -0.243968  -0.376785  -0.546615  0.072635  0.002080  9.737703  32.27  0.000  0.000  0.000  
732  -0.206949  -0.345931  -0.537948  0.088972  0.010094  9.728151  32.27  0.000  0.000  0.000  
733  -0.297911  -0.324437  -0.507830  0.085453  0.018323  9.719137  32.29  0.000  0.000  0.000  
734  -0.236603  -0.361138  -0.561423  0.094805  0.004139  9.732062  32.29  0.000  0.000  0.000  
735  -0.139133  -0.306824  -0.552477  0.090807  0.017047  9.717688  32.29  0.000  0.000  0.000  
736  -0.169001  -0.306596  -0.583223  0.088246  0.007743  9.729565  32.29  0.000  0.000  0.000  
737  -0.168426  -0.414346  -0.538717  0.098587  0.014756  9.727065  32.29  0.000  0.000  0.000  
738  -0.236491  -0.391095  -0.591738  0.097311  0.007387  9.715849  32.29  0.000  0.000  0.000  
739  -0.266967  -0.354637  -0.516134  0.095489  0.014910  9.733310  32.29  0.000  0.000  0.000  
740  -0.305627  -0.300450  -0.567995  0.097869  0.002928  9.733003  32.29  0.000  0.000  0.000  
741  -0.251692  -0.375393  -0.621859  0.084894  0.022575  9.722566  32.29  0.000  0.000  0.000  
742  -0.229508  -0.315078  -0.568346  0.098494  0.014174  9.727649  32.29  0.000  0.000  0.000  
743  -0.236066  -0.407139  -0.554560  0.076997  0.019897  9.734437  32.27  0.000  0.000  0.000  
744  -0.160916  -0.360296  -0.568776  0.082883  0.008763  9.717546  32.27  0.000  0.000  0.000  
745  -0.183394  -0.407317  -0.516336  0.087079  0.006373  9.719815  32.27  0.000  0.000  0.000  
746  -0.236207  -0.359912  -0.629790  0.092453  0.014544  9.743816  32.27  0.000  0.000  0.000  
747  -0.206534  -0.376368  -0.546014  0.090109  0.006699  9.738662  32.27  0.000  0.000  0.000  
748  -0.259712  -0.354084  -0.538353  0.094961  0.013104  9.732498  32.29  0.000  0.000  0.000  
749  -0.221928  -0.353294  -0.560810  0.092590  0.012220  9.716173  32.29  0.000  0.000  0.000  
750  -0.169027  -0.345738  -0.530410  0.090108  0.007746  9.730855  32.29  0.000  0.000  0.000  
751  -0.252145  -0.323215  -0.553406  0.083593  0.018241  9.713754  32.29  0.000  0.000  0.000  
752  -0.214057  -0.391558  -0.553635  0.084881  0.018606  9.733782  32.29  0.000  0.000  0.000  
753  -0.222551  -0.308428  -0.507232  0.085594  0.032388  9.736320  32.29  0.000  0.000  0.000  
754  -0.228846  -0.391468  -0.569188  0.093787  0.018366  9.725745  32.29  0.000  0.000  0.000  
755  -0.206532  -0.352766  -0.583719  0.087173  0.014877  9.727306  32.29  0.000  0.000  0.000  
756  -0.297441  -0.361650  -0.561216  0.084816  0.013863  9.735676  32.29  0.000  0.000  0.000  
757  -0.259558  -0.361738  -0.538545  0.090827  0.020325  9.733013  32.29  0.000  0.000  0.000  
758  -0.183897  -0.368231  -0.560953  0.085464  0.021890  9.749670  32.28  0.000  0.000  0.000  
759  -0.214443  -0.345008  -0.590853  0.087196  0.010077  9.726370  32.28  0.000  0.000  0.000  
760  -0.191626  -0.375616  -0.575859  0.074040  0.006617  9.726048  32.28  0.000  0.000  0.000  
761  -0.245064  -0.306946  -0.598030  0.090814  0.014580  9.745111  32.28  0.000  0.000  0.000  
762  -0.267039  -0.361248  -0.568841  0.085321  0.007914  9.737167  32.28  0.000  0.000  0.000  
763  -0.229208  -0.361183  -0.553647  0.091893  0.008258  9.727280  32.28  0.000  0.000  0.000  
764  -0.198840  -0.352286  -0.606477  0.084184  0.017467  9.736197  32.28  0.000  0.000  0.000  
765  -0.191496  -0.368584  -0.545851  0.088981  0.013946  9.742196  32.28  0.000  0.000  0.000  
766  -0.237591  -0.308009  -0.537559  0.086019  0.014414  9.733858  32.28  0.000  0.000  0.000  
767  -0.252073  -0.353451  -0.568588  0.083467  0.000199  9.738933  32.28  0.000  0.000  0.000  
768  -0.199330  -0.313634  -0.628485  0.077093  0.022166  9.728292  32.29  0.000  0.000  0.000  
769  -0.267057  -0.369591  -0.531111  0.086610  0.016647  9.725862  32.29  0.000  0.000  0.000  
770  -0.221738  -0.376066  -0.568593  0.096232  0.016510  9.723821  32.29  0.000  0.000  0.000  
771  -0.236557  -0.392089  -0.538863  0.082920  0.008226  9.752313  32.29  0.000  0.000  0.000  
772  -0.191315  -0.383726  -0.553622  0.074637  0.013828  9.728381  32.29  0.000  0.000  0.000  
773  -0.229016  -0.368556  -0.568971  0.075200  0.014870  9.720551  32.29  0.000  0.000  0.000  
774  -0.259504  -0.368513  -0.583866  0.081159  0.008276  9.754060  32.29  0.000  0.000  0.000  
775  -0.200004  -0.308622  -0.484352  0.090949  0.026709  9.723275  32.29  0.000  0.000  0.000  
776  -0.289963  -0.385742  -0.493215  0.083114  0.019880  9.737078  32.29  0.000  0.000  0.000  
777  -0.183542  -0.360662  -0.561391  0.091372  0.023178  9.726036  32.29  0.000  0.000  0.000  
778  -0.213898  -0.360210  -0.599074  0.081735  0.011467  9.733556  32.27  0.000  0.000  0.000  
779  -0.229302  -0.353109  -0.576153  0.083626  0.015713  9.706579  32.27  0.000  0.000  0.000  
780  -0.176684  -0.353134  -0.545406  0.099159  0.009874  9.721994  32.27  0.000  0.000  0.000  
781  -0.236160  -0.399065  -0.577067  0.091393  0.022052  9.729769  32.27  0.000  0.000  0.000  
782  -0.236832  -0.368872  -0.553599  0.087732  0.007824  9.733738  32.27  0.000  0.000  0.000  
783  -0.267042  -0.346422  -0.546207  0.099680  0.013712  9.735375  32.29  0.000  0.000  0.000  
784  -0.252230  -0.361197  -0.560854  0.084301  0.018600  9.733200  32.29  0.000  0.000  0.000  
785  -0.221770  -0.352171  -0.621341  0.087351  0.028057  9.729412  32.29  0.000  0.000  0.000  
786  -0.199386  -0.330460  -0.545460  0.072199  0.011635  9.737447  32.29  0.000  0.000  0.000  
787  -0.259433  -0.361902  -0.531159  0.090694  0.010179  9.733385  32.29  0.000  0.000  0.000  
788  -0.199634  -0.314732  -0.567775  0.094362  0.012904  9.753064  32.28  0.000  0.000  0.000  
789  -0.229448  -0.353085  -0.575973  0.090776  0.012086  9.739615  32.28  0.000  0.000  0.000  
790  -0.252403  -0.321879  -0.620964  0.087797  0.009994  9.722292  32.28  0.000  0.000  0.000  
791  -0.214258  -0.344751  -0.606166  0.090148  0.010935  9.741521  32.28  0.000  0.000  0.000  
792  -0.228914  -0.382680  -0.629437  0.092546  0.011519  9.742073  32.28  0.000  0.000  0.000  
793  -0.252398  -0.344908  -0.613434  0.095212  0.025844  9.680158  32.29  0.000  0.000  0.000  
794  -0.205934  -0.406549  -0.569392  0.086572  0.016759  9.731672  32.29  0.000  0.000  0.000  
795  -0.252181  -0.376749  -0.545836  0.091346  0.002105  9.717779  32.29  0.000  0.000  0.000  
796  -0.229280  -0.369374  -0.523393  0.103367  0.017634  9.723760  32.29  0.000  0.000  0.000  
797  -0.198845  -0.361062  -0.546139  0.088369  0.018463  9.727911  32.29  0.000  0.000  0.000  
798  -0.222836  -0.269379  -0.552119  0.079478  0.016448  9.711681  32.27  0.000  0.000  0.000  
799  -0.305632  -0.339451  -0.522748  0.096190  0.008526  9.743893  32.27  0.000  0.000  0.000  
800  -0.221979  -0.329540  -0.605992  0.080556  0.007903  9.734140  32.27  0.000  0.000  0.000  
801  -0.221903  -0.345957  -0.545755  0.086560  0.010435  9.713340  32.27  0.000  0.000  0.000  
802  -0.184084  -0.392090  -0.507936  0.084947  0.020731  9.719996  32.27  0.000  0.000  0.000  
803  -0.244840  -0.338213  -0.560607  0.096756  0.010242  9.740065  32.30  0.000  0.000  0.000  
804  -0.191977  -0.337561  -0.567871  0.094437  0.017094  9.753621  32.30  0.000  0.000  0.000  
805  -0.229371  -0.337698  -0.583605  0.102110  0.013577  9.729624  32.30  0.000  0.000  0.000  
806  -0.214306  -0.369207  -0.523153  0.090815  0.014775  9.723945  32.30  0.000  0.000  0.000  
807  -0.176478  -0.391164  -0.553213  0.087309  0.015965  9.721988  32.30  0.000  0.000  0.000  
808  -0.244014  -0.376060  -0.584267  0.093696  0.010546  9.722839  32.30  0.000  0.000  0.000  
809  -0.214415  -0.354076  -0.515472  0.099118  0.010087  9.733068  32.30  0.000  0.000  0.000  
810  -0.274821  -0.368479  -0.591223  0.094948  0.003968  9.723440  32.30  0.000  0.000  0.000  
811  -0.206547  -0.375935  -0.568623  0.101052  0.020222  9.701633  32.30  0.000  0.000  0.000  
812  -0.168762  -0.383347  -0.560917  0.097462  0.019298  9.714028  32.30  0.000  0.000  0.000  
813  -0.184001  -0.376129  -0.545743  0.090851  0.015754  9.712666  32.29  0.000  0.000  0.000  
814  -0.214693  -0.344679  -0.605626  0.093886  0.014911  9.732887  32.29  0.000  0.000  0.000  
815  -0.206689  -0.360512  -0.575985  0.079373  0.008822  9.750412  32.29  0.000  0.000  0.000  
816  -0.191890  -0.344629  -0.598149  0.102176  0.010078  9.734388  32.29  0.000  0.000  0.000  
817  -0.214570  -0.338220  -0.545443  0.092620  0.015960  9.724389  32.29  0.000  0.000  0.000  
818  -0.289410  -0.376769  -0.569316  0.094289  0.011469  9.740308  32.29  0.000  0.000  0.000  
819  -0.297812  -0.323735  -0.545662  0.091410  0.017441  9.738774  32.29  0.000  0.000  0.000  
820  -0.230040  -0.332113  -0.469648  0.099788  0.013576  9.728471  32.29  0.000  0.000  0.000  
821  -0.198757  -0.406557  -0.561345  0.083075  0.017431  9.733922  32.29  0.000  0.000  0.000  
822  -0.184391  -0.306551  -0.590491  0.091893  0.008792  9.755371  32.29  0.000  0.000  0.000  
823  -0.237094  -0.346088  -0.545726  0.099803  0.018241  9.722425  32.28  0.000  0.000  0.000  
824  -0.199469  -0.376645  -0.522744  0.081827  0.004093  9.723145  32.28  0.000  0.000  0.000  
825  -0.229046  -0.414894  -0.538779  0.088529  0.024254  9.750014  32.28  0.000  0.000  0.000  
826  -0.221488  -0.406619  -0.568912  0.105244  0.018728  9.719601  32.28  0.000  0.000  0.000  
827  -0.237514  -0.361275  -0.545211  0.091627  0.024296  9.722604  32.28  0.000  0.000  0.000  
828  -0.252603  -0.346884  -0.507595  0.084177  0.002747  9.716335  32.31  0.000  0.000  0.000  
829  -0.282161  -0.376790  -0.561360  0.094936  0.008979  9.735506  32.31  0.000  0.000  0.000  
830  -0.146606  -0.344188  -0.597877  0.085468  0.012776  9.741799  32.31  0.000  0.000  0.000  
831  -0.221974  -0.352568  -0.598462  0.093841  0.013905  9.711284  32.31  0.000  0.000  0.000  
832  -0.267865  -0.323401  -0.545181  0.092599  0.008901  9.730239  32.31  0.000  0.000  0.000  
833  -0.184690  -0.360903  -0.537342  0.087797  -0.001810  9.730130  32.30  0.000  0.000  0.000  
834  -0.222243  -0.362162  -0.492546  0.100447  0.015840  9.722302  32.30  0.000  0.000  0.000  
835  -0.198594  -0.430043  -0.531386  0.092034  0.016928  9.743599  32.30  0.000  0.000  0.000  
836  -0.184223  -0.353065  -0.553002  0.093878  0.020769  9.726619  32.30  0.000  0.000  0.000  
837  -0.230048  -0.322904  -0.552596  0.089043  0.012609  9.734855  32.30  0.000  0.000  0.000  
838  -0.237235  -0.369092  -0.538017  0.095671  0.015412  9.728726  32.30  0.000  0.000  0.000  
839  -0.199142  -0.361587  -0.515603  0.090877  0.024979  9.726421  32.30  0.000  0.000  0.000  
840  -0.229654  -0.345279  -0.583257  0.102628  -0.003826  9.725995  32.30  0.000  0.000  0.000  
841  -0.184027  -0.375263  -0.590961  0.088235  -0.008076  9.746279  32.30  0.000  0.000  0.000  
842  -0.221618  -0.383427  -0.583828  0.090309  0.021794  9.715816  32.30  0.000  0.000  0.000  
843  -0.229870  -0.353445  -0.552824  0.096794  0.007307  9.742943  32.29  0.000  0.000  0.000  
844  -0.259577  -0.368501  -0.583776  0.090854  0.017975  9.735196  32.29  0.000  0.000  0.000  
845  -0.260473  -0.308621  -0.514771  0.099237  0.017310  9.736104  32.29  0.000  0.000  0.000  
846  -0.237021  -0.384528  -0.530745  0.090115  -0.000650  9.729325  32.29  0.000  0.000  0.000  
847  -0.237367  -0.337697  -0.583096  0.096237  0.013509  9.723153  32.29  0.000  0.000  0.000  
848  -0.274775  -0.369205  -0.553571  0.090802  0.011819  9.725598  32.30  0.000  0.000  0.000  
849  -0.252563  -0.346604  -0.522728  0.095127  0.022532  9.725823  32.30  0.000  0.000  0.000  
850  -0.184065  -0.351942  -0.613533  0.097845  -0.001993  9.725576  32.30  0.000  0.000  0.000  
851  -0.191840  -0.360180  -0.583131  0.090267  0.013810  9.735887  32.30  0.000  0.000  0.000  
852  -0.176517  -0.359640  -0.605949  0.089016  0.011340  9.730927  32.30  0.000  0.000  0.000  
853  -0.289414  -0.392168  -0.561774  0.086558  0.012072  9.736547  32.29  0.000  0.000  0.000  
854  -0.207216  -0.330343  -0.552697  0.091451  0.016204  9.736677  32.29  0.000  0.000  0.000  
855  -0.199869  -0.291234  -0.597643  0.086762  0.026782  9.724923  32.29  0.000  0.000  0.000  
856  -0.244280  -0.368675  -0.568852  0.092651  0.023264  9.731424  32.29  0.000  0.000  0.000  
857  -0.221884  -0.376042  -0.568414  0.098036  0.014905  9.734710  32.29  0.000  0.000  0.000  
858  -0.207042  -0.344479  -0.613252  0.082534  0.017269  9.725190  32.30  0.000  0.000  0.000  
859  -0.198978  -0.391696  -0.538441  0.095026  0.015263  9.720468  32.30  0.000  0.000  0.000  
860  -0.274957  -0.347440  -0.493003  0.084833  0.018496  9.727878  32.30  0.000  0.000  0.000  
861  -0.192060  -0.353521  -0.530064  0.102780  0.008870  9.734024  32.30  0.000  0.000  0.000  
862  -0.267122  -0.407433  -0.546125  0.089132  0.017139  9.721867  32.30  0.000  0.000  0.000  
863  -0.184627  -0.345083  -0.567583  0.080696  0.010416  9.740919  32.30  0.000  0.000  0.000  
864  -0.222095  -0.377012  -0.515359  0.095038  0.012618  9.738533  32.30  0.000  0.000  0.000  
865  -0.222095  -0.407237  -0.530451  0.091481  0.006605  9.734787  32.30  0.000  0.000  0.000  
866  -0.252362  -0.361606  -0.538065  0.085482  0.012571  9.699580  32.30  0.000  0.000  0.000  
867  -0.237322  -0.330220  -0.575607  0.086655  0.016106  9.728935  32.30  0.000  0.000  0.000  
868  -0.236841  -0.391467  -0.568679  0.080120  0.017470  9.734469  32.29  0.000  0.000  0.000  
869  -0.168830  -0.406364  -0.553297  0.088512  0.015491  9.729148  32.29  0.000  0.000  0.000  
870  -0.260562  -0.293350  -0.514656  0.077545  0.001101  9.720504  32.29  0.000  0.000  0.000  
871  -0.184133  -0.376538  -0.522954  0.084258  0.013712  9.727510  32.29  0.000  0.000  0.000  
872  -0.221860  -0.360502  -0.583522  0.089591  0.010739  9.731017  32.29  0.000  0.000  0.000  
873  -0.244287  -0.399473  -0.553768  0.087916  0.020814  9.725901  32.29  0.000  0.000  0.000  
874  -0.282318  -0.384535  -0.553626  0.090905  0.017462  9.708330  32.29  0.000  0.000  0.000  
875  -0.297628  -0.353704  -0.576066  0.094492  0.020829  9.730162  32.29  0.000  0.000  0.000  
876  -0.198982  -0.407095  -0.530900  0.098479  -0.001270  9.732554  32.29  0.000  0.000  0.000  
