Index  OmegaX[°/s]  OmegaY[°/s]  OmegaZ[°/s]  fX[m/s/s]  fY[m/s/s]  fZ[m/s/s]  Temperature[°C]  Roll[°]  Pitch[°]  Heading[°]  
680  -0.232444  -0.355883  -0.565307  0.094369  -0.018587  9.730187  33.82  0.000  0.000  0.000  
681  -0.270416  -0.309898  -0.572490  0.115826  -0.026878  9.722115  33.82  0.000  0.000  0.000  
682  -0.286141  -0.295650  -0.549542  0.110998  -0.030697  9.727752  33.82  0.000  0.000  0.000  
683  -0.217290  -0.347840  -0.572736  0.103774  -0.035440  9.731316  33.82  0.000  0.000  0.000  
684  -0.202607  -0.333795  -0.504348  0.102614  -0.031848  9.728349  33.82  0.000  0.000  0.000  
685  -0.225031  -0.341556  -0.497027  0.095382  -0.037905  9.725665  33.82  0.000  0.000  0.000  
686  -0.195253  -0.294113  -0.579470  0.097955  -0.018566  9.733203  33.82  0.000  0.000  0.000  
687  -0.233166  -0.341750  -0.534705  0.084717  -0.027296  9.724711  33.82  0.000  0.000  0.000  
688  -0.247909  -0.317981  -0.549750  0.101520  -0.021045  9.733119  33.82  0.000  0.000  0.000  
689  -0.194883  -0.301401  -0.579651  0.090721  -0.025403  9.723632  33.82  0.000  0.000  0.000  
690  -0.246461  -0.400887  -0.581271  0.111037  -0.027593  9.721618  33.82  0.000  0.000  0.000  
691  -0.255102  -0.355957  -0.572964  0.102638  -0.028703  9.736657  33.82  0.000  0.000  0.000  
692  -0.180063  -0.295161  -0.496258  0.098391  -0.033921  9.750956  33.82  0.000  0.000  0.000  
693  -0.209966  -0.331879  -0.617847  0.100906  -0.022779  9.730381  33.82  0.000  0.000  0.000  
694  -0.202327  -0.348236  -0.549950  0.101469  -0.026409  9.730992  33.82  0.000  0.000  0.000  
695  -0.195635  -0.310990  -0.519038  0.105002  -0.031555  9.734103  33.82  0.000  0.000  0.000  
696  -0.224909  -0.425386  -0.573553  0.099126  -0.021301  9.725199  33.82  0.000  0.000  0.000  
697  -0.225256  -0.340320  -0.595258  0.102099  -0.023373  9.725747  33.82  0.000  0.000  0.000  
698  -0.224985  -0.348310  -0.557608  0.091771  -0.039377  9.735133  33.82  0.000  0.000  0.000  
699  -0.202114  -0.347860  -0.557569  0.102004  -0.033125  9.729182  33.82  0.000  0.000  0.000  
700  -0.179692  -0.340683  -0.527084  0.092372  -0.039545  9.729339  33.82  0.000  0.000  0.000  
701  -0.224747  -0.363615  -0.550272  0.101449  -0.028181  9.734819  33.82  0.000  0.000  0.000  
702  -0.209760  -0.371490  -0.542695  0.103170  -0.036712  9.721467  33.82  0.000  0.000  0.000  
703  -0.239720  -0.386800  -0.550613  0.106377  -0.014755  9.718143  33.82  0.000  0.000  0.000  
704  -0.217721  -0.341557  -0.512051  0.114082  -0.020433  9.735021  33.82  0.000  0.000  0.000  
705  -0.255746  -0.341262  -0.572628  0.105703  -0.019926  9.746350  33.82  0.000  0.000  0.000  
706  -0.255673  -0.333666  -0.557446  0.097841  -0.029639  9.739530  33.82  0.000  0.000  0.000  
707  -0.202244  -0.334048  -0.459081  0.104472  -0.023204  9.757700  33.82  0.000  0.000  0.000  
708  -0.217424  -0.356441  -0.527414  0.106160  -0.034471  9.749374  33.82  0.000  0.000  0.000  
709  -0.239903  -0.363455  -0.573005  0.091358  -0.021803  9.716540  33.82  0.000  0.000  0.000  
710  -0.232733  -0.356236  -0.565228  0.102073  -0.024904  9.739477  33.82  0.000  0.000  0.000  
711  -0.269912  -0.355606  -0.580670  0.111033  -0.027317  9.727934  33.82  0.000  0.000  0.000  
712  -0.240553  -0.341726  -0.527222  0.101400  -0.031878  9.749351  33.82  0.000  0.000  0.000  
713  -0.232928  -0.357055  -0.527370  0.111003  -0.029936  9.728127  33.82  0.000  0.000  0.000  
714  -0.187716  -0.294766  -0.534067  0.094908  -0.023826  9.740436  33.83  0.000  0.000  0.000  
715  -0.240513  -0.341445  -0.542355  0.102578  -0.034461  9.739809  33.83  0.000  0.000  0.000  
716  -0.240759  -0.310902  -0.534406  0.091783  -0.038879  9.724436  33.83  0.000  0.000  0.000  
717  -0.278062  -0.333527  -0.557616  0.100369  -0.016151  9.735816  33.83  0.000  0.000  0.000  
718  -0.232353  -0.339943  -0.587853  0.090793  -0.017475  9.729404  33.83  0.000  0.000  0.000  
719  -0.247809  -0.325482  -0.557418  0.096754  -0.020019  9.721701  33.81  0.000  0.000  0.000  
720  -0.269999  -0.379164  -0.565765  0.103757  -0.035661  9.748330  33.81  0.000  0.000  0.000  
721  -0.156940  -0.371107  -0.542456  0.102098  -0.023402  9.726955  33.81  0.000  0.000  0.000  
722  -0.278231  -0.294220  -0.610095  0.099100  -0.025603  9.712070  33.81  0.000  0.000  0.000  
723  -0.278198  -0.333926  -0.542457  0.091981  -0.017851  9.733503  33.81  0.000  0.000  0.000  
724  -0.210400  -0.326180  -0.519356  0.092474  -0.029333  9.724133  33.82  0.000  0.000  0.000  
725  -0.232879  -0.333194  -0.564947  0.090877  -0.006656  9.753401  33.82  0.000  0.000  0.000  
726  -0.247522  -0.363948  -0.550337  0.100228  -0.031230  9.728195  33.82  0.000  0.000  0.000  
727  -0.240519  -0.325624  -0.564876  0.094310  -0.024430  9.731624  33.82  0.000  0.000  0.000  
728  -0.248011  -0.340512  -0.602889  0.115298  -0.018571  9.731146  33.82  0.000  0.000  0.000  
729  -0.233380  -0.286902  -0.594573  0.098527  -0.020711  9.738152  33.83  0.000  0.000  0.000  
730  -0.255018  -0.332982  -0.550063  0.099667  -0.025556  9.754402  33.83  0.000  0.000  0.000  
731  -0.179759  -0.364101  -0.519746  0.099003  -0.034094  9.728552  33.83  0.000  0.000  0.000  
732  -0.209494  -0.401893  -0.558210  0.091957  -0.019397  9.743687  33.83  0.000  0.000  0.000  
733  -0.240100  -0.317837  -0.534665  0.101565  -0.016389  9.734831  33.83  0.000  0.000  0.000  
734  -0.247644  -0.357171  -0.497296  0.093075  -0.028796  9.729436  33.81  0.000  0.000  0.000  
735  -0.277612  -0.348457  -0.557899  0.109733  -0.037308  9.735917  33.81  0.000  0.000  0.000  
736  -0.233108  -0.350115  -0.489436  0.106195  -0.033036  9.719698  33.81  0.000  0.000  0.000  
737  -0.232837  -0.341116  -0.549917  0.094858  -0.029896  9.727212  33.81  0.000  0.000  0.000  
738  -0.187303  -0.356414  -0.519700  0.095575  -0.014957  9.761881  33.81  0.000  0.000  0.000  
739  -0.247681  -0.356867  -0.519969  0.103986  -0.012422  9.745291  33.82  0.000  0.000  0.000  
740  -0.247874  -0.340114  -0.618048  0.096723  -0.021156  9.745216  33.82  0.000  0.000  0.000  
741  -0.240142  -0.356936  -0.512372  0.094918  -0.022506  9.744305  33.82  0.000  0.000  0.000  
742  -0.164911  -0.355968  -0.557336  0.098977  -0.035482  9.741582  33.82  0.000  0.000  0.000  
743  -0.255376  -0.395572  -0.535486  0.086549  -0.022993  9.729332  33.82  0.000  0.000  0.000  
744  -0.172670  -0.302219  -0.549189  0.097951  -0.019950  9.720483  33.84  0.000  0.000  0.000  
745  -0.240537  -0.333967  -0.527146  0.102584  -0.034690  9.730491  33.84  0.000  0.000  0.000  
746  -0.255392  -0.403331  -0.535562  0.102039  -0.028306  9.738126  33.84  0.000  0.000  0.000  
747  -0.300828  -0.349097  -0.572965  0.092543  -0.022886  9.714886  33.84  0.000  0.000  0.000  
748  -0.225685  -0.333453  -0.572378  0.101333  -0.039779  9.734066  33.84  0.000  0.000  0.000  
749  -0.149836  -0.348487  -0.534500  0.084664  -0.031912  9.736021  33.84  0.000  0.000  0.000  
750  -0.285887  -0.388452  -0.535452  0.103260  -0.025143  9.745255  33.84  0.000  0.000  0.000  
751  -0.248593  -0.333600  -0.595090  0.098336  -0.040921  9.727041  33.84  0.000  0.000  0.000  
752  -0.285875  -0.326053  -0.565058  0.095978  -0.037661  9.727865  33.84  0.000  0.000  0.000  
753  -0.263477  -0.311397  -0.519364  0.100281  -0.025789  9.726112  33.84  0.000  0.000  0.000  
754  -0.187320  -0.386002  -0.610748  0.086493  -0.028202  9.735393  33.83  0.000  0.000  0.000  
755  -0.256247  -0.311960  -0.504122  0.101547  -0.016919  9.745194  33.83  0.000  0.000  0.000  
756  -0.209827  -0.347886  -0.572680  0.096188  -0.016266  9.727522  33.83  0.000  0.000  0.000  
757  -0.278742  -0.335519  -0.481821  0.100313  -0.022724  9.722023  33.83  0.000  0.000  0.000  
758  -0.232684  -0.341161  -0.534837  0.095428  -0.032219  9.736448  33.83  0.000  0.000  0.000  
759  -0.202753  -0.357774  -0.466744  0.102732  -0.019805  9.725205  33.82  0.000  0.000  0.000  
760  -0.218088  -0.324898  -0.617644  0.102741  -0.019156  9.719731  33.82  0.000  0.000  0.000  
761  -0.194914  -0.363941  -0.542479  0.104512  -0.020935  9.729530  33.82  0.000  0.000  0.000  
762  -0.211386  -0.281061  -0.511045  0.093634  -0.031866  9.734962  33.82  0.000  0.000  0.000  
763  -0.240658  -0.356638  -0.572720  0.102632  -0.029714  9.727215  33.82  0.000  0.000  0.000  
764  -0.248392  -0.348602  -0.610427  0.105134  -0.016715  9.746885  33.84  0.000  0.000  0.000  
765  -0.241534  -0.304226  -0.526553  0.091296  -0.027199  9.722383  33.84  0.000  0.000  0.000  
766  -0.241405  -0.296792  -0.496264  0.081707  -0.028925  9.728970  33.84  0.000  0.000  0.000  
767  -0.149832  -0.356106  -0.542143  0.098611  -0.013122  9.723414  33.84  0.000  0.000  0.000  
768  -0.279145  -0.335547  -0.511955  0.104502  -0.021061  9.735199  33.84  0.000  0.000  0.000  
769  -0.300969  -0.371909  -0.610972  0.093025  -0.033796  9.724659  33.85  0.000  0.000  0.000  
770  -0.248679  -0.327126  -0.519377  0.093530  -0.042631  9.734295  33.85  0.000  0.000  0.000  
771  -0.157486  -0.317477  -0.549307  0.094343  -0.022359  9.714877  33.85  0.000  0.000  0.000  
772  -0.255482  -0.372249  -0.550338  0.088396  -0.017734  9.726825  33.85  0.000  0.000  0.000  
773  -0.217428  -0.395844  -0.482448  0.090846  -0.013428  9.708674  33.85  0.000  0.000  0.000  
774  -0.232369  -0.394724  -0.550606  0.095343  -0.040315  9.742311  33.83  0.000  0.000  0.000  
775  -0.248029  -0.348855  -0.565160  0.094260  -0.029014  9.736383  33.83  0.000  0.000  0.000  
776  -0.226138  -0.319107  -0.534290  0.100974  -0.015207  9.732503  33.83  0.000  0.000  0.000  
777  -0.210706  -0.326090  -0.549516  0.106761  -0.034247  9.745063  33.83  0.000  0.000  0.000  
778  -0.240922  -0.325651  -0.595010  0.082943  -0.022340  9.759029  33.83  0.000  0.000  0.000  
779  -0.187398  -0.347745  -0.587643  0.085909  -0.026492  9.741687  33.84  0.000  0.000  0.000  
780  -0.217652  -0.364576  -0.519871  0.087130  -0.024961  9.728572  33.84  0.000  0.000  0.000  
781  -0.240969  -0.357715  -0.527269  0.103757  -0.036759  9.728867  33.84  0.000  0.000  0.000  
782  -0.248352  -0.318289  -0.564751  0.098504  -0.023838  9.728050  33.84  0.000  0.000  0.000  
783  -0.172292  -0.371766  -0.527332  0.096049  -0.030411  9.726672  33.84  0.000  0.000  0.000  
784  -0.210698  -0.388349  -0.527478  0.108555  -0.033968  9.744289  33.83  0.000  0.000  0.000  
785  -0.263512  -0.357531  -0.542519  0.103821  -0.029474  9.737733  33.83  0.000  0.000  0.000  
786  -0.217836  -0.350018  -0.474295  0.106292  -0.020570  9.752422  33.83  0.000  0.000  0.000  
787  -0.224608  -0.409654  -0.565913  0.106794  -0.031534  9.738867  33.83  0.000  0.000  0.000  
788  -0.180105  -0.364292  -0.534774  0.099012  -0.032620  9.732306  33.83  0.000  0.000  0.000  
789  -0.225679  -0.349275  -0.549858  0.106748  -0.036128  9.737700  33.84  0.000  0.000  0.000  
790  -0.202126  -0.393270  -0.626096  0.096631  -0.032220  9.723418  33.84  0.000  0.000  0.000  
791  -0.203419  -0.326815  -0.519168  0.101459  -0.025711  9.745887  33.84  0.000  0.000  0.000  
792  -0.171739  -0.338389  -0.640575  0.111016  -0.028301  9.736269  33.84  0.000  0.000  0.000  
793  -0.263561  -0.334372  -0.542265  0.106263  -0.024912  9.733034  33.84  0.000  0.000  0.000  
794  -0.241088  -0.311536  -0.519194  0.112135  -0.036437  9.729725  33.84  0.000  0.000  0.000  
795  -0.262832  -0.355539  -0.618313  0.100863  -0.027575  9.724028  33.84  0.000  0.000  0.000  
796  -0.241257  -0.366271  -0.497027  0.093056  -0.029907  9.729795  33.84  0.000  0.000  0.000  
797  -0.210779  -0.333686  -0.564699  0.102704  -0.021798  9.732401  33.84  0.000  0.000  0.000  
798  -0.173149  -0.302224  -0.586864  0.094811  -0.032835  9.747459  33.84  0.000  0.000  0.000  
799  -0.232686  -0.332958  -0.565000  0.110434  -0.027135  9.728972  33.84  0.000  0.000  0.000  
800  -0.263055  -0.426517  -0.550927  0.093752  -0.020557  9.721929  33.84  0.000  0.000  0.000  
801  -0.316142  -0.388294  -0.565813  0.106240  -0.027937  9.722855  33.84  0.000  0.000  0.000  
802  -0.241164  -0.349748  -0.557380  0.098987  -0.036283  9.714538  33.84  0.000  0.000  0.000  
803  -0.232916  -0.379912  -0.550297  0.107913  -0.039857  9.730684  33.84  0.000  0.000  0.000  
804  -0.263635  -0.333765  -0.587610  0.112699  -0.038360  9.746371  33.84  0.000  0.000  0.000  
805  -0.255387  -0.363929  -0.580527  0.105023  -0.029868  9.728560  33.84  0.000  0.000  0.000  
806  -0.263617  -0.342411  -0.527208  0.110316  -0.037871  9.742163  33.84  0.000  0.000  0.000  
807  -0.316389  -0.387783  -0.618672  0.107477  -0.021243  9.750457  33.84  0.000  0.000  0.000  
808  -0.285908  -0.350358  -0.497241  0.093678  -0.028764  9.720523  33.84  0.000  0.000  0.000  
809  -0.316469  -0.350110  -0.557762  0.101522  -0.019115  9.747205  33.83  0.000  0.000  0.000  
810  -0.287141  -0.304727  -0.541789  0.099800  -0.011790  9.743548  33.83  0.000  0.000  0.000  
811  -0.195715  -0.341583  -0.549582  0.093087  -0.026353  9.736372  33.83  0.000  0.000  0.000  
812  -0.218661  -0.320181  -0.466189  0.094901  -0.024753  9.732707  33.83  0.000  0.000  0.000  
813  -0.195439  -0.348405  -0.587542  0.112267  -0.021722  9.741415  33.83  0.000  0.000  0.000  
814  -0.210485  -0.340952  -0.572420  0.105024  -0.028230  9.746427  33.84  0.000  0.000  0.000  
815  -0.241475  -0.303805  -0.549252  0.106270  -0.023434  9.739749  33.84  0.000  0.000  0.000  
816  -0.241528  -0.311260  -0.572001  0.098462  -0.027649  9.728428  33.84  0.000  0.000  0.000  
817  -0.308116  -0.395393  -0.565990  0.104374  -0.033658  9.746118  33.84  0.000  0.000  0.000  
818  -0.195847  -0.302579  -0.579388  0.099071  -0.026646  9.729583  33.84  0.000  0.000  0.000  
819  -0.120231  -0.309927  -0.556488  0.105044  -0.026459  9.742600  33.84  0.000  0.000  0.000  
820  -0.233789  -0.318129  -0.609905  0.107409  -0.030117  9.729026  33.84  0.000  0.000  0.000  
821  -0.202907  -0.349526  -0.511987  0.096721  -0.024137  9.708666  33.84  0.000  0.000  0.000  
822  -0.271037  -0.341501  -0.580203  0.106216  -0.029615  9.734324  33.84  0.000  0.000  0.000  
823  -0.256039  -0.333997  -0.564907  0.097904  -0.022839  9.740692  33.84  0.000  0.000  0.000  
824  -0.187385  -0.434612  -0.475114  0.111689  -0.020741  9.727139  33.84  0.000  0.000  0.000  
825  -0.278933  -0.318182  -0.617706  0.099697  -0.022742  9.741244  33.84  0.000  0.000  0.000  
826  -0.195433  -0.364226  -0.565021  0.103867  -0.025398  9.729441  33.84  0.000  0.000  0.000  
827  -0.256005  -0.364916  -0.565237  0.103817  -0.028465  9.753937  33.84  0.000  0.000  0.000  
828  -0.210602  -0.341210  -0.564828  0.101460  -0.026569  9.734906  33.84  0.000  0.000  0.000  
829  -0.264489  -0.344639  -0.451361  0.101538  -0.019297  9.721238  33.84  0.000  0.000  0.000  
830  -0.196367  -0.311651  -0.533961  0.094933  -0.021619  9.726784  33.84  0.000  0.000  0.000  
831  -0.196031  -0.318052  -0.594621  0.101424  -0.030678  9.727798  33.84  0.000  0.000  0.000  
832  -0.218317  -0.341820  -0.542132  0.096695  -0.023934  9.742563  33.84  0.000  0.000  0.000  
833  -0.218529  -0.342196  -0.534514  0.103831  -0.028103  9.741563  33.84  0.000  0.000  0.000  
834  -0.232968  -0.340346  -0.610369  0.109926  -0.017233  9.733126  33.85  0.000  0.000  0.000  
835  -0.202797  -0.333447  -0.542101  0.099771  -0.017583  9.714816  33.85  0.000  0.000  0.000  
836  -0.271077  -0.341781  -0.565070  0.087216  -0.016563  9.719513  33.85  0.000  0.000  0.000  
837  -0.217851  -0.348990  -0.542340  0.108644  -0.027832  9.711905  33.85  0.000  0.000  0.000  
838  -0.233534  -0.380899  -0.535007  0.103830  -0.028712  9.732766  33.85  0.000  0.000  0.000  
839  -0.225225  -0.371823  -0.557783  0.114073  -0.019950  9.749486  33.86  0.000  0.000  0.000  
840  -0.285682  -0.411073  -0.558432  0.103258  -0.025832  9.737706  33.86  0.000  0.000  0.000  
841  -0.195607  -0.326087  -0.541889  0.108754  -0.014025  9.741364  33.86  0.000  0.000  0.000  
842  -0.263284  -0.349396  -0.550062  0.108622  -0.027864  9.738861  33.86  0.000  0.000  0.000  
843  -0.233341  -0.333642  -0.572383  0.093644  -0.031415  9.727266  33.86  0.000  0.000  0.000  
844  -0.203143  -0.380658  -0.519805  0.103224  -0.031669  9.708052  33.84  0.000  0.000  0.000  
845  -0.248919  -0.333650  -0.617684  0.097821  -0.032417  9.723230  33.84  0.000  0.000  0.000  
846  -0.278799  -0.318367  -0.595059  0.097849  -0.030475  9.716074  33.84  0.000  0.000  0.000  
847  -0.241958  -0.266159  -0.518476  0.105649  -0.026584  9.730842  33.84  0.000  0.000  0.000  
848  -0.248454  -0.349607  -0.549922  0.094379  -0.016942  9.732031  33.84  0.000  0.000  0.000  
849  -0.294277  -0.342865  -0.549897  0.091819  -0.034838  9.721149  33.84  0.000  0.000  0.000  
850  -0.241207  -0.342410  -0.534605  0.110412  -0.029073  9.725446  33.84  0.000  0.000  0.000  
851  -0.286694  -0.312038  -0.534430  0.093082  -0.027796  9.726069  33.84  0.000  0.000  0.000  
852  -0.241665  -0.303456  -0.587006  0.110991  -0.030718  9.728001  33.84  0.000  0.000  0.000  
853  -0.233532  -0.342080  -0.542167  0.094094  -0.046926  9.723186  33.84  0.000  0.000  0.000  
854  -0.256305  -0.303594  -0.549392  0.096103  -0.024208  9.733269  33.85  0.000  0.000  0.000  
855  -0.195200  -0.371913  -0.550043  0.098430  -0.030743  9.733727  33.85  0.000  0.000  0.000  
856  -0.226466  -0.310955  -0.587047  0.099126  -0.023429  9.696665  33.85  0.000  0.000  0.000  
857  -0.218490  -0.341915  -0.549646  0.103961  -0.015840  9.726745  33.85  0.000  0.000  0.000  
858  -0.256542  -0.326523  -0.587373  0.108024  -0.025931  9.758272  33.85  0.000  0.000  0.000  
859  -0.248463  -0.364401  -0.595446  0.100424  -0.008769  9.748402  33.86  0.000  0.000  0.000  
860  -0.188563  -0.295685  -0.541398  0.099612  -0.031816  9.737999  33.86  0.000  0.000  0.000  
861  -0.302057  -0.328075  -0.527024  0.094240  -0.031087  9.731180  33.86  0.000  0.000  0.000  
862  -0.173141  -0.326249  -0.534180  0.095547  -0.019987  9.729601  33.86  0.000  0.000  0.000  
863  -0.203312  -0.388372  -0.534961  0.090586  -0.037469  9.733788  33.86  0.000  0.000  0.000  
864  -0.202526  -0.409703  -0.595904  0.099698  -0.022713  9.740035  33.86  0.000  0.000  0.000  
865  -0.204579  -0.273588  -0.548534  0.093697  -0.024861  9.735968  33.86  0.000  0.000  0.000  
866  -0.287382  -0.320037  -0.572128  0.104359  -0.035715  9.730817  33.86  0.000  0.000  0.000  
867  -0.210879  -0.326185  -0.557030  0.095547  -0.019965  9.730770  33.86  0.000  0.000  0.000  
868  -0.316851  -0.319965  -0.534654  0.109897  -0.021616  9.714359  33.86  0.000  0.000  0.000  
869  -0.286687  -0.319073  -0.579878  0.094883  -0.026364  9.734038  33.84  0.000  0.000  0.000  
870  -0.195718  -0.372199  -0.572585  0.097957  -0.017193  9.738452  33.84  0.000  0.000  0.000  
871  -0.256821  -0.320285  -0.511607  0.092496  -0.027964  9.706014  33.84  0.000  0.000  0.000  
872  -0.248536  -0.333763  -0.579983  0.096789  -0.015985  9.720793  33.84  0.000  0.000  0.000  
873  -0.218405  -0.404196  -0.520068  0.105145  -0.015195  9.747634  33.84  0.000  0.000  0.000  
874  -0.211462  -0.319273  -0.549231  0.101383  -0.033186  9.747485  33.86  0.000  0.000  0.000  
875  -0.278978  -0.349662  -0.587771  0.111607  -0.028948  9.727154  33.86  0.000  0.000  0.000  
876  -0.189027  -0.334952  -0.541673  0.098498  -0.022244  9.744996  33.86  0.000  0.000  0.000  
877  -0.203196  -0.349880  -0.511908  0.105163  -0.016143  9.716911  33.86  0.000  0.000  0.000  
878  -0.256877  -0.320122  -0.526713  0.105029  -0.028834  9.726948  33.86  0.000  0.000  0.000  
879  -0.271258  -0.373660  -0.519976  0.095486  -0.025723  9.733922  33.86  0.000  0.000  0.000  
880  -0.317110  -0.313586  -0.466454  0.106863  -0.024120  9.738141  33.86  0.000  0.000  0.000  
881  -0.203967  -0.350822  -0.511699  0.087054  -0.032061  9.728105  33.86  0.000  0.000  0.000  
882  -0.203368  -0.341188  -0.587391  0.092360  -0.039337  9.738908  33.86  0.000  0.000  0.000  
883  -0.210833  -0.379960  -0.580288  0.098459  -0.026600  9.744009  33.86  0.000  0.000  0.000  
884  -0.211690  -0.327408  -0.541688  0.100906  -0.019679  9.758176  33.86  0.000  0.000  0.000  
885  -0.203475  -0.364887  -0.564920  0.101496  -0.021897  9.741587  33.86  0.000  0.000  0.000  
886  -0.272167  -0.319776  -0.572094  0.111089  -0.019548  9.739040  33.86  0.000  0.000  0.000  
887  -0.256671  -0.303925  -0.556853  0.108630  -0.025521  9.754178  33.86  0.000  0.000  0.000  
888  -0.226238  -0.349841  -0.557266  0.109955  -0.013061  9.742198  33.86  0.000  0.000  0.000  
889  -0.195867  -0.349740  -0.534499  0.112263  -0.023005  9.728618  33.86  0.000  0.000  0.000  
890  -0.203780  -0.334765  -0.534272  0.095484  -0.026338  9.727504  33.86  0.000  0.000  0.000  
891  -0.234014  -0.342669  -0.542036  0.099593  -0.034810  9.721269  33.86  0.000  0.000  0.000  
892  -0.196489  -0.296088  -0.548890  0.103791  -0.032225  9.739210  33.86  0.000  0.000  0.000  
893  -0.219559  -0.289738  -0.503428  0.104384  -0.032735  9.738657  33.86  0.000  0.000  0.000  
894  -0.264563  -0.297011  -0.534030  0.106197  -0.031112  9.736161  33.86  0.000  0.000  0.000  
895  -0.195783  -0.356798  -0.572406  0.099003  -0.032808  9.737428  33.86  0.000  0.000  0.000  
896  -0.233820  -0.350637  -0.511925  0.112258  -0.023582  9.726916  33.86  0.000  0.000  0.000  
897  -0.189088  -0.327171  -0.549137  0.108188  -0.010568  9.735777  33.86  0.000  0.000  0.000  
898  -0.241960  -0.304977  -0.511316  0.099138  -0.021413  9.705704  33.86  0.000  0.000  0.000  
899  -0.272118  -0.304702  -0.541702  0.098476  -0.025649  9.733920  33.86  0.000  0.000  0.000  
900  -0.195942  -0.357921  -0.511876  0.086991  -0.038861  9.726943  33.86  0.000  0.000  0.000  
901  -0.218149  -0.411159  -0.550461  0.091729  -0.042818  9.735825  33.86  0.000  0.000  0.000  
902  -0.226801  -0.304554  -0.526388  0.112266  -0.022240  9.731956  33.86  0.000  0.000  0.000  
903  -0.256820  -0.358520  -0.542253  0.089487  -0.028648  9.717627  33.86  0.000  0.000  0.000  
904  -0.204633  -0.319862  -0.564123  0.088855  -0.031282  9.724938  33.87  0.000  0.000  0.000  
905  -0.204028  -0.313008  -0.458354  0.109935  -0.015634  9.737968  33.87  0.000  0.000  0.000  
906  -0.240626  -0.426375  -0.565890  0.103783  -0.033436  9.732885  33.87  0.000  0.000  0.000  
907  -0.241198  -0.395882  -0.580535  0.096584  -0.034038  9.752073  33.87  0.000  0.000  0.000  
908  -0.217711  -0.450253  -0.490494  0.106854  -0.024400  9.743927  33.87  0.000  0.000  0.000  
909  -0.256983  -0.313789  -0.443434  0.105756  -0.015054  9.734846  33.86  0.000  0.000  0.000  
910  -0.234406  -0.319116  -0.594615  0.108032  -0.026727  9.734193  33.86  0.000  0.000  0.000  
911  -0.257157  -0.343916  -0.511756  0.095483  -0.026038  9.729650  33.86  0.000  0.000  0.000  
912  -0.294369  -0.350602  -0.557513  0.101382  -0.034660  9.730086  33.86  0.000  0.000  0.000  
913  -0.248803  -0.380413  -0.587953  0.103883  -0.024005  9.720794  33.86  0.000  0.000  0.000  
914  -0.241382  -0.381324  -0.534958  0.099117  -0.021387  9.730244  33.87  0.000  0.000  0.000  
915  -0.250017  -0.275162  -0.480645  0.102563  -0.035774  9.734982  33.87  0.000  0.000  0.000  
916  -0.181006  -0.317443  -0.632339  0.108774  -0.014290  9.708340  33.87  0.000  0.000  0.000  
917  -0.234011  -0.389107  -0.542518  0.101995  -0.034137  9.712854  33.87  0.000  0.000  0.000  
918  -0.249715  -0.335900  -0.534297  0.103844  -0.026506  9.738102  33.87  0.000  0.000  0.000  
919  -0.211676  -0.358467  -0.534452  0.108660  -0.023674  9.732495  33.88  0.000  0.000  0.000  
920  -0.287193  -0.312183  -0.564538  0.098929  -0.040515  9.735049  33.88  0.000  0.000  0.000  
921  -0.188456  -0.357243  -0.557191  0.096701  -0.024601  9.722538  33.88  0.000  0.000  0.000  
922  -0.272041  -0.342959  -0.564808  0.109227  -0.028263  9.716863  33.88  0.000  0.000  0.000  
923  -0.204198  -0.312519  -0.503674  0.105092  -0.021391  9.738660  33.88  0.000  0.000  0.000  
924  -0.196486  -0.312493  -0.488563  0.111613  -0.026772  9.747344  33.86  0.000  0.000  0.000  
925  -0.286826  -0.350087  -0.587722  0.106725  -0.039703  9.716307  33.86  0.000  0.000  0.000  
926  -0.188526  -0.334223  -0.549370  0.091873  -0.026394  9.756786  33.86  0.000  0.000  0.000  
927  -0.226419  -0.334698  -0.549496  0.091241  -0.031514  9.735837  33.86  0.000  0.000  0.000  
928  -0.196745  -0.319157  -0.579304  0.099051  -0.026996  9.743962  33.86  0.000  0.000  0.000  
929  -0.263886  -0.372656  -0.595504  0.096164  -0.016345  9.745255  33.87  0.000  0.000  0.000  
930  -0.196667  -0.327382  -0.541601  0.099700  -0.022433  9.735669  33.87  0.000  0.000  0.000  
931  -0.211038  -0.357339  -0.557308  0.106285  -0.022127  9.734728  33.87  0.000  0.000  0.000  
932  -0.173951  -0.318685  -0.586806  0.097293  -0.024286  9.731209  33.87  0.000  0.000  0.000  
933  -0.212254  -0.265131  -0.608941  0.112283  -0.019441  9.742540  33.87  0.000  0.000  0.000  
934  -0.226850  -0.319628  -0.556779  0.097922  -0.021398  9.729044  33.87  0.000  0.000  0.000  
935  -0.219497  -0.335754  -0.526609  0.099662  -0.025815  9.740829  33.87  0.000  0.000  0.000  
936  -0.241664  -0.341691  -0.617651  0.107386  -0.032988  9.718731  33.87  0.000  0.000  0.000  
937  -0.226528  -0.341991  -0.587351  0.110958  -0.034939  9.715045  33.87  0.000  0.000  0.000  
938  -0.188145  -0.356165  -0.602642  0.094267  -0.028053  9.733640  33.87  0.000  0.000  0.000  
939  -0.278923  -0.388643  -0.565504  0.090732  -0.022516  9.732011  33.86  0.000  0.000  0.000  
940  -0.182017  -0.320653  -0.503527  0.100366  -0.014298  9.747226  33.86  0.000  0.000  0.000  
941  -0.226371  -0.349655  -0.579913  0.099656  -0.027400  9.731227  33.86  0.000  0.000  0.000  
